Performed At,Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
2013-03-13 11:20,Foam Rolling,1,1,0,15:00,900 sec,,
2013-03-13 11:20,Deadlift,2,1,0,135 lbs x 5 reps,,135 lbs,5
2013-03-13 11:20,Deadlift,2,2,0,175 lbs x 5 reps,,175 lbs,5
2013-03-13 11:20,Deadlift,2,3,0,205 lbs x 3 reps,,205 lbs,3
2013-03-13 11:20,Deadlift,2,4,0,275 lbs x 6 reps,,275 lbs,6
2013-03-13 11:20,Overhead Press,3,1,0,45 lbs x 5 reps,,45 lbs,5
2013-03-13 11:20,Overhead Press,3,2,0,75 lbs x 5 reps,,75 lbs,5
2013-03-13 11:20,Overhead Press,3,3,0,95 lbs x 3 reps,,95 lbs,3
2013-03-13 11:20,Overhead Press,3,4,0,127.5 lbs x 5 reps,,127.5 lbs,5
2013-03-13 11:20,Overhead Press,3,5,0,127.5 lbs x 5 reps,,127.5 lbs,5
2013-03-13 11:20,Overhead Press,3,6,0,127.5 lbs x 6 reps,,127.5 lbs,6
2013-03-13 11:20,Chin-Up,4,1,0,5 reps,,,5
2013-03-13 11:20,Chin-Up,4,2,0,5 reps,,,5
2013-03-13 11:20,Chin-Up,4,3,0,5 reps,,,5
